Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
507,Griff Whalen ,FA,4,6,23,5.8,9,0,0,0,0,0,0,2,0.0,0.0,0.0%
508,Adam Jennings ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
509,Emmanuel Arceneaux ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
510,Chastin West ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
511,Eron Riley ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
512,Demario Ballard ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
513,Patrick Edwards ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
514,Todd Watkins ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
515,Glenn Martinez ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
516,Greg Lewis ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
517,Dennis Northcutt ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
518,John Standeford ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
519,Joey Galloway ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
520,Javon Walker ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
521,Demetrius Williams ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
522,Brandon London ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
523,Bobby Wade ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
524,Bobby Engram ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
525,Austin Collie ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
526,Brian Clark ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
527,Deion Branch ,IND,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
528,David Tyree ,BAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
529,David Patten ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
530,Craig Davis ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
531,Chris Henry ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
532,Rod Harper ,PHI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
533,Reggie Williams ,SEA,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
534,Reggie Brown ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
535,Nate Hughes ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
536,Muhsin Muhammad ,CAR,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
537,Shaun McDonald ,PIT,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
538,Sean Morey ,ARI,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
539,Sam Giguere ,NYG,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
540,Sam Aiken ,CLE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
541,Mike Furrey ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
542,Kelley Washington ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
543,Lance Long ,SF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
544,Kenny McKinley ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
545,Justin Jenkins ,BUF,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
546,Julian Edelman ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,91.3%
547,Juaquin Iglesias ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
548,Josh Reed ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
549,Laveranues Coles ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
550,Maurice Purify ,CIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
551,Matt Slater ,NE,0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
552,Marty Booker ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
553,Marko Mitchell ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
554,Mark Jones ,TEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
555,Mark Bradley ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
556,Devin Smith ,DAL,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
557,DeAndre Carter ,HOU,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
558,Jake Kumerow ,GB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%
559,Diontae Spencer ,DEN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
560,Geremy Davis ,DET,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
561,Darius Jennings ,LAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
562,Tajae Sharpe ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9%
563,Tyler Davis ,JAC,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
564,Bradley Marquez ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
565,James Wright ,FA,0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
566,Quincy Enunwa ,NYJ,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
567,John Ross ,CIN,0,2,0,0.0,0,0,0,1,12,0,1,3,-0.8,-0.3,21.0%
