Rank,Player,Team,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_,Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,MISC_FPTS,MISC_FPTS/G,MISC_OWN
260,Jake Nordin ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
261,Jeff Dugan ,MIN,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
262,Alge Crumpler ,NE,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
263,Matt Lengel ,IND,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
264,Neal Sterling ,FA,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
265,Khari Lee ,ATL,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
266,Kyle Nelson ,SF,0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0%
267,Jerome Cunningham ,FA,0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
268,Garrett Celek ,FA,0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
269,Drake Dunsmore ,TB,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
270,Dominique Curry ,DET,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
271,Deangelo Peterson ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
272,Richard Rodgers ,WAS,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
